id_portal,url,fuente,precio_usd,area_final_m2,dormitorios,banos,cocheras,antiguedad_anios,amenities_count,tipo_propiedad,latitud,longitud,distrito_oficial,h3_index_8,dist_mar_km,dist_centro_km,area_por_dormitorio,mismatch_type,precision_geocoding,cantidad_denuncias,count_1km_supermercados,dist_nearest_m_supermercados,count_1km_farmacias,dist_nearest_m_farmacias,count_1km_colegios,dist_nearest_m_colegios,count_1km_hospitales,dist_nearest_m_hospitales,count_1km_bancos,dist_nearest_m_bancos,count_1km_universidades,dist_nearest_m_universidades,count_1km_parqueos,dist_nearest_m_parqueos,tiene_numero_de_pisos,tiene_ascensores,tiene_cocina,tiene_centros_comerciales_cercanos,tiene_piso_en_el_que_se_encuentra,tiene_seguridad,tiene_exteriores,tiene_reposteros_en_cocina,tiene_closet,tiene_recepcion,tiene_intercomunicador,tiene_cerca_a_colegios,tiene_amueblado_a,tiene_mascotas,tiene_cerca_a_parque_a_menos_de_2_cdras,tiene_tipo_de_cochera,tiene_terraza,tiene_piscina,tiene_av_acceso_asfaltada,tiene_vista_a_la_ciudad,tiene_walk_in_closet,tiene_bano_de_servicio,tiene_cuartos_de_servicio,tiene_numero_de_departamentos,tiene_sistema_contra_incendios,tiene_acabados_de_lujo,tiene_jardines,tiene_en_condominio,tiene_vista_al_mar,tiene_vista_parque,tiene_caseta_de_guardia,tiene_frente_a_parque,tiene_cerco_de_material_noble,tiene_portero_electrico,tiene_av_acceso_afirmada,tiene_duplex,tiene_frente_al_mar_primera_fila,tiene_jacuzzi,cocheras_informadas,es_estudio,estrato_nse,categoria_distrito,cat_dist_emergente,cat_dist_establecido,cat_dist_popular,count_500m_osm_supermercados,count_1km_osm_supermercados,dist_nearest_m_osm_supermercados,count_500m_osm_malls,count_1km_osm_malls,dist_nearest_m_osm_malls,count_500m_osm_universidades,count_1km_osm_universidades,dist_nearest_m_osm_universidades,count_500m_osm_parques,count_1km_osm_parques,dist_nearest_m_osm_parques,count_500m_osm_farmacias,count_1km_osm_farmacias,dist_nearest_m_osm_farmacias,count_500m_osm_bancos,count_1km_osm_bancos,dist_nearest_m_osm_bancos,count_500m_osm_estaciones,count_1km_osm_estaciones,dist_nearest_m_osm_estaciones,n_comisarias_distrito,denuncias_otras_distrito,denuncias_patrimoniales_distrito,denuncias_violentas_distrito
146768075,https://www.adondevivir.com/propiedades/clasificado/alclapin-vendo-o-alquilo-lindo-dpto-duplex-frente-mar-malecon-146768075.html,adondevivir,2200.0,186.0,3.0,2.0,2.0,5.0,13.0,Departamento,-12.124164087864768,-77.03773238490295,Miraflores,888e62ce59fffff,1.1333185283676246,8.705045901686942,62.0,ninguno,exacta,35,11.0,244.2,42.0,22.8,40.0,265.6,60.0,149.1,57.0,167.9,22.0,145.7,55.0,187.1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,5,establecido,0,1,0,1,5,469.213213427659,0,3,504.5007021848908,0,2,825.6070245996127,11,40,110.4662819380664,0,16,616.8201729411747,0,16,586.8701719408402,0,0,4082.320886611005,2,3949,6925,1967
146768125,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto-en-calle-san-fernando-1-piso-6-146768125.html,adondevivir,2500.0,215.0,3.0,4.0,2.0,9.0,7.0,Departamento,-12.1330598,-77.0263293,Miraflores,888e62c52dfffff,0.4601062061759086,9.639020053382582,71.66666666666667,ninguno,exacta,25,13.0,483.0,17.0,405.0,42.0,216.5,17.0,295.0,24.0,84.6,12.0,129.7,29.0,129.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,1,6,388.51182204587474,1,3,468.1587260657672,0,2,510.40594611357176,8,23,117.46416329084612,1,9,222.22074405484082,1,12,157.1657647847254,0,0,2914.2880408928436,2,3949,6925,1967
146768333,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto-frente-a-parque-calle-la-republica-146768333.html,adondevivir,2000.0,158.0,2.0,2.0,2.0,9.0,9.0,Departamento,-12.0997587,-77.0362967,San Isidro,888e62c0b9fffff,0.7083632790406142,5.993478794715048,79.0,ninguno,exacta,36,18.0,231.2,51.0,108.2,42.0,118.5,46.0,355.8,55.0,130.9,28.0,266.7,60.0,24.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,0,1106.7804877224696,0,0,1494.1513511312476,0,5,524.537863737501,7,19,125.53024336195642,1,10,293.58957159258773,5,24,180.14979271310108,0,0,3756.949397463752,2,1664,2775,797
146768391,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto.-en-av-circunvalacion-golf-los-146768391.html,adondevivir,3500.0,400.0,4.0,4.0,3.0,6.0,12.0,Departamento,-12.0782412,-76.95934129999999,La Molina,888e62c71dfffff,9.260864227484246,8.31208193751047,100.0,frontera,exacta,16,2.0,750.2,8.0,801.8,13.0,294.4,7.0,566.4,10.0,483.6,9.0,544.8,3.0,700.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,4,establecido,0,1,0,0,1,916.0566529413924,0,3,522.5356704934993,0,2,848.2110323050427,0,18,572.9714192174579,0,5,594.4586678070946,0,6,637.2401236340761,0,0,2694.3546772211394,3,1573,2299,1366
146768544,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto-en-av-benavides-1-piso-4-146768544.html,adondevivir,2000.0,200.0,3.0,2.0,1.0,12.0,7.0,Departamento,-12.131285899999998,-76.97804099999999,Santiago de Surco,888e62c557fffff,5.501405340152974,10.917537493613253,66.66666666666667,frontera,exacta,31,12.0,183.6,28.0,101.8,48.0,258.4,30.0,13.6,28.0,42.1,19.0,80.0,12.0,39.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4,establecido,0,1,0,0,3,543.8233284799173,0,1,564.3270787389584,1,1,266.6756259028943,5,24,142.93454869247935,3,10,412.7197794434437,1,6,456.4399353386066,0,0,1888.63411098399,3,4435,6185,4777
146768565,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto-en-av-camino-real-2-piso-2-san-146768565.html,adondevivir,3200.0,180.0,3.0,2.0,0.0,12.0,6.0,Departamento,-12.0998079,-77.0377714,San Isidro,888e62c0b9fffff,0.626119667435008,6.0236480212764745,60.0,ninguno,cuadra,36,18.0,231.2,51.0,108.2,42.0,118.5,46.0,355.8,55.0,130.9,28.0,266.7,60.0,24.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,establecido,0,1,0,0,0,1143.1714110984126,0,0,1525.2436077826148,0,5,679.2404267832525,5,18,65.51832699897847,1,10,356.0169134688061,5,21,217.47820982705204,0,0,3917.0862167222062,2,1664,2775,797
146768643,https://www.adondevivir.com/propiedades/clasificado/alclapin-vendo-o-alquilo-dpto-fte-al-mar-en-malecon-paul-harris-146768643.html,adondevivir,2200.0,362.0,4.0,4.0,2.0,12.0,10.0,Departamento,-12.1411624,-77.0256814,Barranco,888e62c521fffff,1.2236513648159335,10.541553645708484,90.5,ninguno,exacta,60,11.0,160.3,30.0,132.1,58.0,75.8,10.0,192.7,26.0,74.3,8.0,184.5,23.0,119.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,4,establecido,0,1,0,1,2,357.4324212247082,1,1,187.61574206916265,1,2,385.2403488471132,7,31,206.95109024868705,0,3,778.6810417576359,0,4,650.4551473072837,0,0,3186.360765031444,2,1153,1379,827
146768696,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto.-frente-al-mar-calle-malecon-balta-146768696.html,adondevivir,2100.0,230.0,3.0,3.0,2.0,9.0,9.0,Departamento,-12.125127,-77.0337893,Miraflores,888e62ce5bfffff,0.7721213713856218,8.772913827067471,76.66666666666667,ninguno,exacta,34,15.0,149.7,34.0,136.2,33.0,264.4,44.0,136.0,60.0,183.4,23.0,80.5,60.0,154.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,5,establecido,0,1,0,3,6,218.53962884645546,1,8,296.30284142618996,0,2,588.0214589936478,10,36,21.81608658024007,3,26,312.3445746873218,2,23,458.89037290620064,0,0,3647.7174860934797,2,3949,6925,1967
146768699,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto.-en-calle-sucre-4-urb.-santa-cruz-146768699.html,adondevivir,2300.0,160.0,3.0,3.0,2.0,8.0,10.0,Departamento,-12.1113551,-77.0409461,Miraflores,888e62c0b7fffff,0.7141019044968069,7.348367233751984,53.333333333333336,ninguno,exacta,14,15.0,350.3,31.0,271.3,33.0,106.9,46.0,287.4,34.0,569.2,9.0,259.5,35.0,234.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,1,5,405.718954903439,0,0,1007.239217755425,0,1,781.3750941510752,12,42,62.642338711934045,3,13,422.3628391181268,0,11,510.6069262290601,0,0,4411.565369872254,2,3949,6925,1967
146768989,https://www.adondevivir.com/propiedades/clasificado/alclapin-vendo-o-alquilo-dpto.-frente-a-parque-calle-carlos-146768989.html,adondevivir,2500.0,215.0,3.0,3.0,2.0,9.0,15.0,Departamento,-12.0959211,-77.0493116,San Isidro,888e62c0a3fffff,1.4297185001733883,5.95336421377624,71.66666666666667,ninguno,exacta,23,11.0,471.6,27.0,14.6,35.0,151.1,42.0,152.4,30.0,236.3,17.0,309.5,20.0,119.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,5,establecido,0,1,0,0,1,801.2374165530903,0,1,772.0596362001742,0,5,589.6477435559838,4,30,88.51320518481546,3,13,394.22245428448605,5,11,119.9616088786515,0,0,4775.4389713559185,2,1664,2775,797
146769013,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto.-en-calle-sucre-4-urbanizacion-146769013.html,adondevivir,2300.0,160.0,3.0,2.0,2.0,5.0,11.0,Departamento,-12.1270985,-77.0255199,Miraflores,888e62c567fffff,0.652240384364138,8.979112197923467,53.333333333333336,ninguno,exacta,17,19.0,265.9,57.0,254.0,56.0,94.9,58.0,125.7,60.0,297.0,21.0,213.5,60.0,194.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,5,establecido,0,1,0,2,8,360.1590278355425,1,8,441.82657203432234,1,3,36.356088076053915,2,27,324.435736966069,8,26,201.16483528303664,11,26,203.66039276058345,0,0,2743.7428451436094,2,3949,6925,1967
146769209,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto-a-estrenar-calle-el-rosario-1-146769209.html,adondevivir,2200.0,211.0,2.0,2.0,2.0,10.0,7.0,Departamento,-12.1117484,-77.0494303,Miraflores,888e62ce4bfffff,1.2705378097083069,7.614463620260535,105.5,ninguno,exacta,7,6.0,424.9,9.0,563.1,13.0,250.5,18.0,323.0,6.0,432.2,3.0,448.6,12.0,245.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,2,3,196.28628817126858,0,0,1591.0728691024747,0,0,1013.3483429305337,8,30,182.45596034763017,4,6,189.16817223193263,1,2,257.81646405784335,0,0,5327.253992374292,2,3949,6925,1967
146769369,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-surco-146769369.html,adondevivir,2500.0,290.0,3.0,2.0,4.0,19.0,8.0,Departamento,-12.0883247,-76.9633404,La Molina,888e62c715fffff,8.538639902494648,8.481399743296645,96.66666666666669,frontera,exacta,9,3.0,702.2,10.0,605.2,16.0,527.9,7.0,341.3,6.0,148.2,1.0,558.8,2.0,930.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,4,establecido,0,1,0,0,0,1313.3521402320248,0,1,836.9161303843777,0,1,867.4480253969198,0,11,620.5972346306496,0,1,898.2102073304197,0,3,899.7284205742046,0,0,3497.6400245302298,3,1573,2299,1366
146777239,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-san-isidro.-cerca-a-dasso-remodelandose-146777239.html,adondevivir,1650.0,175.0,3.0,2.0,1.0,30.0,0.0,Departamento,-12.108049567438188,-77.04038556085203,Miraflores,888e62c0b1fffff,0.3416775986861915,6.9758768543243095,58.333333333333336,frontera,exacta,34,10.0,157.1,24.0,178.0,30.0,451.1,24.0,196.0,35.0,122.5,11.0,77.8,48.0,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,4,551.3854963039447,0,0,1335.0831879774714,0,0,1094.0555501622955,11,30,104.2244310490153,1,9,157.85066470304184,7,12,149.21903982972057,0,0,4279.039348125345,2,3949,6925,1967
146819792,https://www.adondevivir.com/propiedades/clasificado/alclapin-precioso-duplex-moderno-iluminado-cerca-al-mar-y-larco-146819792.html,adondevivir,1050.0,80.0,1.0,1.0,1.0,10.0,13.0,Departamento,-12.1292811,-77.0281308,Miraflores,888e62ce5bfffff,0.2789696426557556,9.2160452616811,80.0,ninguno,exacta,34,15.0,149.7,34.0,136.2,33.0,264.4,44.0,136.0,60.0,183.4,23.0,80.5,60.0,154.8,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,5,establecido,0,1,0,2,8,419.5997365458352,1,8,419.3702002406475,1,2,355.22950079313324,4,23,234.32239437660957,4,17,192.5455820149453,6,21,175.63777246766244,0,0,3039.388788310485,2,3949,6925,1967
146847241,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-amplio-departamento-en-la-mejor-zona-de-146847241.html,adondevivir,865.0,84.0,2.0,2.0,1.0,2.0,1.0,Departamento,-12.1402107,-77.0244897,Barranco,888e62c521fffff,1.1864998298660647,10.440382964898916,42.0,ninguno,exacta,60,11.0,160.3,30.0,132.1,58.0,75.8,10.0,192.7,26.0,74.3,8.0,184.5,23.0,119.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4,establecido,0,1,0,2,3,196.8603200616593,1,2,354.80445949905493,1,2,350.1550531705959,8,36,214.03358247160034,0,4,671.8490836301584,0,4,664.2241712273897,0,0,3021.407313492491,2,1153,1379,827
146852501,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-duplex-1-dorm-estreno-en-alquiler-146852501.html,adondevivir,795.0,53.0,1.0,1.0,1.0,10.0,18.0,Departamento,-12.1225062,-77.0208304,Miraflores,888e62c561fffff,1.3732260696139544,8.503612152177913,53.0,ninguno,exacta,42,18.0,344.7,60.0,198.5,52.0,203.2,35.0,95.3,54.0,176.9,9.0,661.5,40.0,335.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,5,establecido,0,1,0,0,4,663.4676695180119,0,6,739.2888052792567,0,1,739.3418815168236,5,26,106.46367070226513,1,23,345.5710562534774,4,20,361.28116345512836,0,0,2285.6797983156707,2,3949,6925,1967
146861889,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-casi-nuevo-en-san-isidro-146861889.html,adondevivir,850.0,75.0,2.0,2.0,1.0,2.0,19.0,Departamento,-12.0929502,-77.0270383,San Isidro,888e62c095fffff,1.944552317411772,5.178585744701348,37.5,ninguno,exacta,78,23.0,45.8,44.0,34.8,50.0,160.7,60.0,190.2,60.0,29.9,26.0,106.7,60.0,57.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,2,605.4267673827359,0,1,869.7620604673489,0,2,641.8509031961698,12,27,150.34183662108063,2,16,161.18234668578717,19,33,13.185489308148023,0,0,2621.2208852204026,2,1664,2775,797
146882806,https://www.adondevivir.com/propiedades/clasificado/alclapin-super-espacioso!-c.-g-146882806.html,adondevivir,1250.0,200.0,3.0,2.0,1.0,6.0,11.0,Departamento,-12.0907231,-77.0342128,San Isidro,888e62c083fffff,1.7076675448671716,4.967497640654941,66.66666666666667,ninguno,cuadra,59,35.0,86.8,60.0,94.6,60.0,143.1,60.0,142.5,60.0,190.2,36.0,246.6,60.0,307.3,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,1,1,129.06141167967633,1,2,484.99558368115936,3,4,134.50266444796006,3,17,249.96526242086324,11,36,91.33440594407243,6,27,104.8439512615199,0,0,3077.773228577883,2,1664,2775,797
146890096,https://www.adondevivir.com/propiedades/clasificado/alclapin-vendo-alquilo-penthouse-de-188-m-sup2--en-zona-146890096.html,adondevivir,1304.35,188.0,3.0,2.0,1.0,12.0,12.0,Departamento,-12.1168858,-77.0369478,Miraflores,888e62ce59fffff,1.3626623888682068,7.891304955189265,62.666666666666664,ninguno,exacta,35,11.0,244.2,42.0,22.8,40.0,265.6,60.0,149.1,57.0,167.9,22.0,145.7,55.0,187.1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,5,establecido,0,1,0,2,4,52.21926808690482,1,2,309.2969618025413,0,2,650.706029238772,12,50,57.966469339952226,8,22,193.2242393468472,2,8,300.8046832714424,0,0,4041.1919963131577,2,3949,6925,1967
146921392,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-minidepartamento-146921392.html,adondevivir,211.0,50.0,1.0,1.0,0.0,1.0,1.0,Departamento,-11.9287541,-77.0558182,Comas,888e62d19bfffff,15.737845352117098,13.414849931543769,50.0,ninguno,cuadra,68,15.0,114.6,60.0,38.5,60.0,87.5,21.0,152.6,53.0,100.8,5.0,344.4,19.0,192.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,popular,0,0,1,0,0,1211.804516125031,0,0,1234.467899259326,0,1,697.4145186662217,20,50,126.97874427361818,7,13,32.59691606708374,0,0,1191.9328478176035,0,0,7927.034839869299,6,5654,4085,10099
146921416,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-minidepartamento-146921416.html,adondevivir,225.0,60.0,2.0,2.0,0.0,18.0,1.0,Departamento,-11.9287541,-77.0558182,Comas,888e62d19bfffff,15.737845352117098,13.414849931543769,30.0,ninguno,cuadra,68,15.0,114.6,60.0,38.5,60.0,87.5,21.0,152.6,53.0,100.8,5.0,344.4,19.0,192.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,popular,0,0,1,0,0,1211.804516125031,0,0,1234.467899259326,0,1,697.4145186662217,20,50,126.97874427361818,7,13,32.59691606708374,0,0,1191.9328478176035,0,0,7927.034839869299,6,5654,4085,10099
146925811,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-amoblado-y-equipado-la-molina!-146925811.html,adondevivir,789.0,140.0,2.0,1.0,0.0,10.0,7.0,Departamento,-12.0993476,-76.9503362,La Molina,888e62c713fffff,9.34874206860674,10.33918947077144,70.0,ninguno,exacta,40,8.0,519.9,21.0,441.7,12.0,238.4,5.0,518.2,18.0,615.6,6.0,351.4,6.0,330.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,4,establecido,0,1,0,0,2,857.6202130903251,2,4,294.7256165397105,2,3,189.72923105746116,11,35,188.49536645830617,2,6,251.38042235080326,1,2,288.066928948793,0,0,5202.765135316748,3,1573,2299,1366
146965499,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-y-comodo-departamento-a-pasos-del-golf-146965499.html,adondevivir,2050.0,327.0,3.0,3.0,2.0,25.0,17.0,Departamento,-12.0966427,-77.0457853,San Isidro,888e62c0bdfffff,1.1221507842852068,5.89442496113345,109.0,ninguno,exacta,16,12.0,623.4,18.0,150.4,21.0,102.5,12.0,403.8,31.0,158.3,14.0,272.8,41.0,327.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,1,956.993068253213,0,0,1069.1054980850943,0,4,886.4133954051832,5,22,164.34277193649467,2,8,102.30071986058951,4,9,457.49421521604853,0,0,4489.045690540691,2,1664,2775,797
146968035,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-a-dos-cuadras-del-golf-excelente-146968035.html,adondevivir,3000.0,210.0,3.0,3.0,3.0,11.0,8.0,Departamento,-12.0974182,-77.0393885,San Isidro,888e62c0b9fffff,0.8456751735331323,5.795198021905181,70.0,ninguno,cuadra,36,18.0,231.2,51.0,108.2,42.0,118.5,46.0,355.8,55.0,130.9,28.0,266.7,60.0,24.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,1,962.59721477034,0,0,1322.4514360944981,0,5,572.5351982852958,4,14,203.7175227188837,1,7,373.71341754654384,4,17,221.6695030616122,0,0,3977.2929061230684,2,1664,2775,797
147011164,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamentos-de-estreno-en-el-corazon-de-miraflores-147011164.html,adondevivir,843.0,75.0,2.0,2.0,0.0,10.0,22.0,Departamento,-12.1219632,-77.0215783,Miraflores,888e62c561fffff,1.3593955736727752,8.435883101091601,37.5,ninguno,cuadra,42,18.0,344.7,60.0,198.5,52.0,203.2,35.0,95.3,54.0,176.9,9.0,661.5,40.0,335.7,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,5,establecido,0,1,0,0,4,584.9020826141044,0,6,654.3108011535722,0,1,727.123274240293,4,26,40.98361323138519,2,28,406.60517041017175,3,22,406.65229149185984,0,0,2378.3006634320454,2,3949,6925,1967
