area_final_m2,dormitorios,banos,cocheras,antiguedad_anios,amenities_count,latitud,longitud,dist_mar_km,area_por_dormitorio,cantidad_denuncias,count_1km_supermercados,dist_nearest_m_supermercados,count_1km_farmacias,dist_nearest_m_farmacias,count_1km_colegios,dist_nearest_m_colegios,count_1km_hospitales,dist_nearest_m_hospitales,count_1km_bancos,dist_nearest_m_bancos,count_1km_universidades,dist_nearest_m_universidades,count_1km_parqueos,dist_nearest_m_parqueos,tiene_numero_de_pisos,tiene_ascensores,tiene_cocina,tiene_centros_comerciales_cercanos,tiene_piso_en_el_que_se_encuentra,tiene_seguridad,tiene_exteriores,tiene_reposteros_en_cocina,tiene_closet,tiene_recepcion,tiene_intercomunicador,tiene_cerca_a_colegios,tiene_amueblado_a,tiene_mascotas,tiene_cerca_a_parque_a_menos_de_2_cdras,tiene_tipo_de_cochera,tiene_terraza,tiene_piscina,tiene_av_acceso_asfaltada,tiene_vista_a_la_ciudad,tiene_walk_in_closet,tiene_bano_de_servicio,tiene_cuartos_de_servicio,tiene_numero_de_departamentos,tiene_sistema_contra_incendios,tiene_acabados_de_lujo,tiene_jardines,tiene_en_condominio,tiene_vista_al_mar,tiene_vista_parque,tiene_caseta_de_guardia,tiene_frente_a_parque,tiene_portero_electrico,tiene_av_acceso_afirmada,tiene_duplex,tiene_frente_al_mar_primera_fila,tiene_jacuzzi,cocheras_informadas,es_estudio,distrito_enc,fuente_properati,fuente_urbania,tipo_propiedad_Departamento,mismatch_type_frontera,mismatch_type_ninguno,ratio_area_banos,area_x_amenities,antiguedad_sq,total_poi_1km
5.746203190540153,3.0,1.3862943611198906,0.0,1.791759469228055,0.0,-12.147344,-77.0233949,0.5546648614996044,4.653960350157523,2.9444389791664403,3.0,6.417222358483909,15.0,6.254021100779027,31.0,5.560681631015528,9.0,6.272499576837969,18.0,6.291383937224241,1.6094379124341003,5.999928625520111,17.0,5.139321635057579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.708955452580412,1,0,1,0,1,4.3694478524670215,0.0,3.258096538021482,97.0
4.795790545596741,3.0,1.0986122886681098,0.0,2.3978952727983707,0.0,-12.1032162,-76.9802389,1.97822440888312,3.713572066704308,2.3978952727983707,6.0,5.350909816667207,18.0,6.003640123038116,41.0,5.038898759369115,23.0,4.6709579265260945,26.0,5.902633333401366,2.4849066497880004,6.204355721957841,11.0,5.4475990692637914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.823435796638254,1,0,1,1,0,3.713572066704308,0.0,4.61512051684126,136.0
5.153291594497779,3.0,1.3862943611198906,0.6931471805599453,3.4339872044851463,3.0,-12.113759299999998,-76.9737755,2.002297290739739,4.0661736852554045,1.3862943611198906,5.0,4.286341384539473,18.0,3.0204248861443626,32.0,4.801558999993482,10.0,4.373238128640803,21.0,6.259007685718876,2.0794415416798357,5.437644431769136,4.0,5.750984076140496,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6.823435796638254,0,0,1,0,1,3.784189633918261,6.248042874508429,6.803505257608338,97.0
4.2626798770413155,2.0,1.0986122886681098,0.0,2.3978952727983707,12.0,-12.1348502,-77.0202129,0.7640116273324348,3.58351893845611,2.995732273553991,15.0,4.100989104940769,33.0,4.59511985013459,56.0,5.653891705042736,20.0,4.94306997460049,29.0,3.7400477406883357,2.5649493574615367,5.575949103146316,16.0,5.764877574016012,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.708955452580412,0,1,1,0,1,3.1918471524802814,6.734591659972948,4.61512051684126,181.0
3.713572066704308,1.0,0.6931471805599453,0.0,1.0986122886681098,6.0,-12.0814692,-77.0216248,1.4567664280127746,3.713572066704308,2.833213344056216,11.0,5.2225156531317545,45.0,4.730921391293652,44.0,3.835141961092188,19.0,5.577463107977531,39.0,4.29592393562047,1.6094379124341003,6.289715570908998,15.0,5.737861788309064,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.545853633921515,0,0,1,0,1,3.044522437723423,5.484796933490655,1.6094379124341003,177.0
4.990432586778736,3.0,1.0986122886681098,1.0986122886681098,2.5649493574615367,7.0,-12.1318394,-77.0052414,1.3064847040799696,3.905334017277349,2.9444389791664403,8.0,5.689345426858432,19.0,5.080783053998338,37.0,5.335131339670753,17.0,4.380775852772229,19.0,5.368775830196598,2.0794415416798357,6.109691928472632,5.0,6.555356891810665,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,6.823435796638254,0,0,1,0,1,3.905334017277349,6.930494765951626,4.976733742420574,112.0
4.248495242049359,2.0,1.0986122886681098,0.0,2.3978952727983707,11.0,-12.1138902,-77.0477655,0.8329114996396649,3.56953269648137,2.0794415416798357,6.0,6.054204576929168,9.0,6.33523154074593,13.0,5.527442989539794,18.0,5.780743515792329,6.0,6.071199515126835,1.3862943611198906,6.108358298579481,12.0,5.508983396351134,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.066188162597264,0,0,1,0,1,3.1780538303479458,6.633318433280377,4.61512051684126,67.0
4.997212273764115,3.0,1.3862943611198906,0.0,2.3978952727983707,0.0,-12.1245725,-77.0371288,0.7199056608497095,3.912023005428146,3.58351893845611,11.0,5.5020742040620565,42.0,3.169685580677429,40.0,5.585749407744609,60.0,5.011301738639416,57.0,5.129306823813755,3.1354942159291497,4.9883896851489355,55.0,5.236973736306985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.066188162597264,1,0,1,0,1,3.6309854756950335,0.0,4.61512051684126,287.0
3.9512437185814275,2.0,0.6931471805599453,0.0,1.3862943611198906,8.0,-12.0165318,-77.04231109999999,2.1822449963608337,3.2771447329921766,1.791759469228055,1.0,6.907255153940455,4.0,6.836259277277067,21.0,6.47497036021901,5.0,6.103229510438802,4.0,5.9253247446034365,3.970291913552122,5.674010316322531,16.0,4.570578741218473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.183948323696305,0,0,1,0,1,3.2771447329921766,6.013715156042802,2.302585092994046,103.0
4.330733340286331,3.0,1.0986122886681098,0.0,2.3978952727983707,0.0,-12.1124826,-77.027326,0.9592144766000419,3.258096538021482,4.127134385045092,19.0,5.444579873526289,60.0,2.9856819377004897,47.0,5.008633291425583,60.0,5.408068230507156,59.0,4.746669748261791,2.5649493574615367,5.901813325155335,50.0,5.2699178920263385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.066188162597264,1,0,1,0,1,3.258096538021482,0.0,4.61512051684126,307.0
4.330733340286331,3.0,1.0986122886681098,0.0,1.791759469228055,0.0,-11.933568,-77.060875,2.7774842879601485,3.258096538021482,3.7612001156935624,10.0,5.49017662782248,60.0,4.757032535297338,51.0,5.878855602725328,19.0,5.9615206707349095,43.0,5.5801071132949795,1.791759469228055,6.486618001479677,19.0,5.20839265902005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.662657056851438,1,0,1,0,1,3.258096538021482,0.0,3.258096538021482,207.0
3.784189633918261,1.0,0.6931471805599453,0.0,1.3862943611198906,7.0,-12.0888942,-77.0334457,1.0741342633590736,3.784189633918261,4.0943445622221,35.0,4.475061500641071,60.0,4.560172820057356,60.0,4.970507503005476,60.0,4.966335035199676,60.0,5.2533200006173,3.6109179126442243,5.511814540810441,60.0,5.731073334892105,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.981762090900498,0,0,1,1,0,3.1135153092103742,5.71042701737487,2.302585092994046,371.0
3.828641396489095,1.0,0.6931471805599453,0.0,1.0986122886681098,8.0,-12.092643699999998,-77.0270135,1.0886033057204776,3.828641396489095,4.3694478524670215,23.0,3.845883202923601,44.0,3.5779478934066544,50.0,5.085742766583061,60.0,5.2533200006173,60.0,3.4307561839036995,3.295836866004329,4.679349584162343,60.0,4.063885354737392,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.981762090900498,0,0,1,0,1,3.1570004211501135,5.8888779583328805,1.6094379124341003,323.0
3.58351893845611,1.0,0.6931471805599453,0.0,2.3978952727983707,0.0,-12.1178445,-77.022479,0.9842584439672777,3.58351893845611,3.7612001156935624,18.0,5.845571346927579,60.0,5.295814236329918,52.0,5.319099905730565,35.0,4.56746831880408,54.0,5.18122159467179,2.302585092994046,6.496020557860377,40.0,5.819192326167029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.066188162597264,1,0,1,1,0,2.917770732084279,0.0,4.61512051684126,268.0
4.51085950651685,3.0,1.0986122886681098,0.0,2.3978952727983707,0.0,-12.122486,-77.0313539,0.6719679982482166,3.4339872044851463,3.784189633918261,19.0,5.028475212224587,60.0,4.280824129164719,60.0,4.92870191133357,60.0,4.053522567701846,60.0,3.9080149840306073,3.4339872044851463,4.704110133842995,60.0,2.884800712846709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.066188162597264,1,0,1,0,1,3.4339872044851463,0.0,4.61512051684126,349.0
3.828641396489095,1.0,0.6931471805599453,0.0,2.3978952727983707,0.0,-11.9884254,-77.07688632,2.2762017529997234,3.828641396489095,0.6931471805599453,16.0,5.815621956411737,60.0,4.1728476237100445,60.0,4.507557357121091,47.0,4.659658371272161,60.0,4.825108606353353,2.5649493574615367,5.80392942326114,8.0,5.675725876873676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.902775314162988,1,0,1,1,0,3.1570004211501135,0.0,4.61512051684126,263.0
4.143134726391533,1.0,1.0986122886681098,0.0,2.1400661634962708,0.0,-12.0990479,-77.062184,0.7831276580813468,4.143134726391533,1.0986122886681098,9.0,4.707726774313183,23.0,5.860501282589169,45.0,4.61015772749913,34.0,3.3250360206965914,17.0,6.110136076825481,2.5649493574615367,6.4129670329137705,6.0,6.117436186669918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.646927864761201,1,0,1,0,1,3.0757749812275277,0.0,4.047427642434349,146.0
3.8066624897703196,1.0,0.6931471805599453,0.6931471805599453,2.1972245773362196,16.0,-12.1356514,-77.0229249,0.6558963874402168,3.8066624897703196,3.258096538021482,13.0,6.182084906716632,17.0,6.0063531596017325,42.0,5.382198850528739,17.0,5.69035945432406,24.0,4.449685283147696,2.5649493574615367,4.872904620630176,29.0,4.86830338551846,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6.708955452580412,0,0,1,0,1,3.1354942159291497,6.558197802812269,4.174387269895637,154.0
4.189654742026425,3.0,1.0986122886681098,0.0,1.791759469228055,0.0,-11.930663,-77.059515,2.798996435214831,3.120895416507997,3.58351893845611,7.0,5.474369310328396,60.0,5.6458001921178536,47.0,5.358941988364472,12.0,5.204006687076795,15.0,5.173320876373351,1.9459101490553132,5.075173815233827,17.0,4.206184043977636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.662657056851438,1,0,1,0,1,3.120895416507997,0.0,3.258096538021482,164.0
4.912654885736052,3.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,9.0,-12.1293354,-77.0335214,0.3543251660921652,3.828641396489095,3.5553480614894135,15.0,5.01529110563245,34.0,4.921439715291784,33.0,5.581238121898107,44.0,4.919980925828125,60.0,5.2171073111224935,3.1780538303479458,4.400603020246817,60.0,5.048573133436648,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7.066188162597264,0,0,1,0,1,3.828641396489095,7.103322062526113,1.6094379124341003,269.0
4.2626798770413155,2.0,1.0986122886681098,0.6931471805599453,2.5649493574615367,6.0,-12.0910696,-77.0584875,0.7134862084826744,3.58351893845611,3.7612001156935624,16.0,3.3945083935113587,52.0,4.279440045898781,60.0,4.222444564849416,60.0,4.26689632742025,43.0,4.963543686562405,3.1780538303479458,5.6777806721172,31.0,5.407620101438487,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6.646927864761201,0,0,1,0,1,3.1918471524802814,6.042632833682381,4.976733742420574,285.0
4.04305126783455,1.0,1.0986122886681098,0.6931471805599453,1.791759469228055,11.0,-12.1403067,-77.02209479999999,0.852353566245922,4.04305126783455,4.110873864173311,11.0,5.083265985131163,30.0,4.891100725401066,58.0,4.341204640153626,10.0,5.2663105704129505,26.0,4.321480134805848,2.1972245773362196,5.22305488204749,23.0,4.794963757620747,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6.708955452580412,0,0,1,0,1,2.9789251552376097,6.424869023905388,3.258096538021482,166.0
4.51085950651685,3.0,1.3862943611198906,0.0,2.5649493574615367,11.0,-12.0885433,-77.0344659,1.073734439033244,3.4339872044851463,4.0943445622221,35.0,4.475061500641071,60.0,4.560172820057356,60.0,4.970507503005476,60.0,4.966335035199676,60.0,5.2533200006173,3.6109179126442243,5.511814540810441,60.0,5.731073334892105,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.981762090900498,0,0,1,1,0,3.1570004211501135,6.898714534329988,4.976733742420574,371.0
4.7535901911063645,4.0,1.3862943611198906,0.6931471805599453,2.8903717578961645,14.0,-12.0960712,-77.01188530000002,1.4383997609158226,3.392829131991639,2.4849066497880004,15.0,5.953243334287785,43.0,5.741078259399898,45.0,4.702296896718814,60.0,4.918520005188451,42.0,5.761736867916757,2.1972245773362196,6.302069374192186,47.0,5.346154695962197,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6.981762090900498,0,0,1,0,1,3.392829131991639,7.384610383176974,5.66988092298052,260.0
4.51085950651685,2.0,1.0986122886681098,0.0,0.6931471805599453,9.0,-12.123537633483098,-77.01636105393678,0.9929290017953876,3.828641396489095,2.3978952727983707,9.0,5.489763831118992,38.0,4.939497266262916,46.0,4.436751534363128,31.0,5.327876168789581,33.0,4.583946549536464,1.791759469228055,6.48768401848461,9.0,4.724729421045731,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.066188162597264,0,0,1,0,1,3.4339872044851463,6.698268054115413,0.6931471805599453,171.0
5.8888779583328805,10.0,1.3862943611198906,0.0,3.044522437723423,2.0,-12.0840462,-77.0568609,0.8672186936535948,3.6109179126442243,5.099866427824199,22.0,5.906451172781026,60.0,5.788736180536365,60.0,4.520701029361642,60.0,4.547541073151455,50.0,5.371103036273684,3.367295829986474,5.4289069362516384,36.0,5.749392985908253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.599165370253768,0,1,0,0,1,4.51085950651685,6.580639137284949,5.993961427306569,316.0
4.7535901911063645,2.0,1.0986122886681098,0.0,2.3978952727983707,0.0,-12.1100846,-77.0396262,0.44906114760430443,4.069026754237811,2.70805020110221,15.0,5.861640559271781,31.0,5.606904399679714,33.0,4.681204872264089,46.0,5.664348405410794,34.0,6.345987176478571,2.302585092994046,5.5626028611934215,35.0,5.461710913456472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.066188162597264,1,0,1,0,1,3.672072335797555,0.0,4.61512051684126,203.0
4.290459441148391,1.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,7.0,-12.130953223303536,-77.02634173637915,0.33485011146641114,4.290459441148391,3.258096538021482,13.0,6.182084906716632,17.0,6.0063531596017325,42.0,5.382198850528739,17.0,5.69035945432406,24.0,4.449685283147696,2.5649493574615367,4.872904620630176,29.0,4.86830338551846,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7.066188162597264,0,0,1,0,1,3.6109179126442243,6.22455842927536,2.833213344056216,154.0
4.189654742026425,2.0,0.6931471805599453,0.0,2.3978952727983707,0.0,-12.0919189,-77.0537245,0.9426393088957116,3.5115454388310208,4.356708826689592,21.0,5.763622475012218,46.0,5.359412465907847,56.0,4.180522258463153,58.0,5.9707515055104405,58.0,5.296315363877364,3.2188758248682006,5.146331009550155,40.0,5.20839265902005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.981762090900498,0,0,1,1,0,3.5115454388310208,0.0,4.61512051684126,303.0
3.713572066704308,1.0,0.6931471805599453,0.0,1.0986122886681098,5.0,-12.0888479,-77.0110117,1.5320365208163915,3.713572066704308,2.833213344056216,15.0,5.675040005790547,44.0,3.8066624897703196,33.0,5.571393286610456,60.0,5.221436322212079,29.0,5.373888553395111,2.0794415416798357,5.881370624310908,42.0,5.43851399704132,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.545853633921515,0,0,1,0,1,3.044522437723423,5.303304908059076,1.6094379124341003,230.0
4.3694478524670215,2.0,1.0986122886681098,0.0,2.3978952727983707,0.0,-12.11791,-77.0411201,0.8922777053785758,3.6888794541139363,3.58351893845611,11.0,5.5020742040620565,42.0,3.169685580677429,40.0,5.585749407744609,60.0,5.011301738639416,57.0,5.129306823813755,3.1354942159291497,4.9883896851489355,55.0,5.236973736306985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.066188162597264,1,0,1,0,1,3.295836866004329,0.0,4.61512051684126,287.0
4.2626798770413155,3.0,1.0986122886681098,0.0,1.791759469228055,0.0,-11.918449,-77.070887,2.862511536119937,3.1918471524802814,2.772588722239781,4.0,4.473921899378137,31.0,5.524257005164247,25.0,4.882801922586371,6.0,5.880812277004387,11.0,5.738183901373533,1.6094379124341003,4.641502115235482,3.0,4.993828175779875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.662657056851438,1,0,1,0,1,3.1918471524802814,0.0,3.258096538021482,84.0
5.484796933490655,3.0,1.3862943611198906,0.0,2.302585092994046,0.0,-12.094846,-77.015131,1.3686752986290858,4.394449154672439,3.1780538303479458,23.0,5.4475990692637914,33.0,5.735281141715572,29.0,5.382198850528739,60.0,5.900171288661591,48.0,5.918893854273146,2.6390573296152584,6.238324625039508,60.0,4.627909672957581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.981762090900498,1,0,1,0,1,4.110873864173311,0.0,4.406719247264253,266.0
4.143134726391533,2.0,1.0986122886681098,0.0,1.9459101490553132,0.0,-12.0647645,-77.0389234,1.6538872981741073,3.4657359027997265,6.56244409369372,15.0,5.054971107916307,60.0,4.770684624465665,60.0,5.268888555857225,52.0,5.199601393608879,60.0,5.155601064346442,4.110873864173311,4.896346147694128,58.0,4.100989104940769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.3564698884898725,0,0,1,1,0,3.0757749812275277,0.0,3.6109179126442243,365.0
3.828641396489095,1.0,0.6931471805599453,0.0,3.258096538021482,6.0,-12.1192772,-77.0322486,0.8442531265081532,3.828641396489095,3.784189633918261,19.0,5.028475212224587,60.0,4.280824129164719,60.0,4.92870191133357,60.0,4.053522567701846,60.0,3.9080149840306073,3.4339872044851463,4.704110133842995,60.0,2.884800712846709,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.066188162597264,0,0,1,0,1,3.1570004211501135,5.602118820879701,6.439350371100098,349.0
4.795790545596741,3.0,1.0986122886681098,0.0,2.3978952727983707,0.0,-11.94090214,-77.08649237,2.6966550081859832,3.713572066704308,3.4965075614664802,7.0,5.141078590121546,51.0,4.550714000192032,35.0,5.25227342804663,7.0,5.727173427446777,19.0,4.380775852772229,1.3862943611198906,6.333457232260573,6.0,6.410174881966167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.902775314162988,1,0,1,0,1,3.713572066704308,0.0,4.61512051684126,128.0
