area_final_m2,dormitorios,banos,cocheras,antiguedad_anios,amenities_count,latitud,longitud,dist_mar_km,dist_centro_km,area_por_dormitorio,dist_nearest_m_supermercados,count_1km_farmacias,dist_nearest_m_farmacias,count_1km_colegios,dist_nearest_m_colegios,count_1km_hospitales,count_1km_bancos,dist_nearest_m_bancos,count_1km_universidades,dist_nearest_m_universidades,count_1km_parqueos,dist_nearest_m_parqueos,tiene_numero_de_pisos,tiene_ascensores,tiene_cocina,tiene_centros_comerciales_cercanos,tiene_piso_en_el_que_se_encuentra,tiene_seguridad,tiene_exteriores,tiene_reposteros_en_cocina,tiene_closet,tiene_recepcion,tiene_intercomunicador,tiene_cerca_a_colegios,tiene_amueblado_a,tiene_mascotas,tiene_cerca_a_parque_a_menos_de_2_cdras,tiene_tipo_de_cochera,tiene_terraza,tiene_piscina,tiene_av_acceso_asfaltada,tiene_vista_a_la_ciudad,tiene_walk_in_closet,tiene_bano_de_servicio,tiene_cuartos_de_servicio,tiene_numero_de_departamentos,tiene_sistema_contra_incendios,tiene_acabados_de_lujo,tiene_jardines,tiene_vista_al_mar,tiene_vista_parque,tiene_caseta_de_guardia,tiene_frente_a_parque,tiene_portero_electrico,tiene_duplex,tiene_frente_al_mar_primera_fila,tiene_jacuzzi,cocheras_informadas,es_estudio,estrato_nse,cat_dist_emergente,cat_dist_establecido,cat_dist_popular,count_500m_osm_supermercados,count_1km_osm_supermercados,dist_nearest_m_osm_supermercados,count_1km_osm_malls,dist_nearest_m_osm_malls,count_1km_osm_universidades,dist_nearest_m_osm_universidades,count_500m_osm_parques,count_1km_osm_parques,count_500m_osm_farmacias,count_1km_osm_farmacias,dist_nearest_m_osm_farmacias,count_500m_osm_bancos,count_1km_osm_bancos,dist_nearest_m_osm_bancos,count_1km_osm_estaciones,dist_nearest_m_osm_estaciones,n_comisarias_distrito,denuncias_patrimoniales_distrito,denuncias_violentas_distrito,distrito_enc,fuente_properati,fuente_urbania,tipo_propiedad_Departamento,mismatch_type_frontera,mismatch_type_ninguno,ratio_area_banos,area_x_amenities,es_zona_premium,antiguedad_sq,total_poi_1km
3.713572066704308,1.0,1.0,0.0,2.3978952727983707,0.0,-12.1362000396121,-76.99623353441059,1.5083022078648531,2.449597495633362,3.713572066704308,5.684599655239428,44.0,4.675628649636653,59.0,5.163642463221435,7.0,13.0,4.840242308167575,6.0,6.13361493921266,7.0,6.3286508144628515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,1,0,0.0,2,6.433128653407775,1.0986122886681098,6.835419253888947,0.0,7.02699523400434,13,49,0.6931471805599453,15,5.10516907286163,1.0986122886681098,8,4.8795122426038215,1.0986122886681098,5.104204119027551,1.3862943611198906,6185,8.471777327885755,6.771352029707361,0,0,1,0,1,3.044522437723423,0.0,0,4.61512051684126,151.0
3.7376696182833684,1.0,1.0,0.0,1.0986122886681098,20.0,-12.0735051,-77.0523784,1.2527191584359234,1.605066400871451,3.7376696182833684,4.541164856012179,60.0,4.519612297626445,60.0,4.900820428089049,60.0,60.0,3.8979240810486444,36.0,4.513054897080286,27.0,5.073297055220967,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0,0.6931471805599453,2,5.87851081678376,2.302585092994046,5.355731233476433,1.791759469228055,6.128050770348281,10,44,2.5649493574615367,25,4.808937842021017,2.3978952727983707,16,5.316845086237942,0.0,8.399529514215148,0.6931471805599453,665,6.639875833826536,6.4924380388032,0,0,1,1,0,3.068052935133617,6.710523109452428,0,1.6094379124341003,325.0
3.713572066704308,1.0,1.0,0.0,1.0986122886681098,6.0,-12.0814692,-77.0216248,1.4567664280127746,1.6035273988565624,3.713572066704308,5.2225156531317545,45.0,4.730921391293652,44.0,3.835141961092188,19.0,39.0,4.29592393562047,4.0,6.289715570908998,15.0,5.737861788309064,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,1,0.0,2,6.62454989268977,0.6931471805599453,6.80436457958222,0.6931471805599453,6.289614138405708,17,42,1.9459101490553132,13,4.978013323513429,0.0,9,6.686907995277896,0.0,7.22109312862701,1.3862943611198906,4605,8.269244521183056,6.557650793776167,0,0,1,0,1,3.044522437723423,5.484796933490655,0,1.6094379124341003,177.0
5.198497031265826,3.0,2.0,0.6931471805599453,3.6109179126442243,11.0,-12.0990655,-77.0527398,0.9299079655348803,2.0044414237886587,4.110873864173311,6.158249364752807,27.0,2.747270914255491,35.0,5.024538199265247,42.0,30.0,5.4693251634417175,17.0,5.738183901373533,20.0,4.789157022101107,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,0,1,0,0.6931471805599453,2,5.977206204141972,0.0,6.9348374722020685,1.6094379124341003,6.248969380229674,5,34,1.791759469228055,14,5.992128407532477,1.0986122886681098,13,5.744877041988376,0.0,8.57064573274291,1.0986122886681098,2775,6.682108597449809,6.976887327623808,0,0,1,0,1,4.110873864173311,7.591357046698551,0,7.167809184316444,182.0
3.8918202981106265,1.0,1.0,0.0,2.302585092994046,2.0,-12.0946539,-77.031355,0.9105070606518207,1.852315410912064,3.8918202981106265,5.4475990692637914,51.0,4.693181063310805,42.0,4.783316371371566,46.0,55.0,4.882044059723269,28.0,5.589866950526307,60.0,3.2386784521643803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,1,0,0.0,2,6.500204423369341,0.6931471805599453,6.900309751586498,1.791759469228055,4.939027970548651,8,25,1.3862943611198906,25,5.2044847878322384,2.302585092994046,41,5.667162637805739,0.0,8.046930332655224,1.0986122886681098,2775,6.682108597449809,6.976887327623808,0,0,1,0,1,3.2188758248682006,4.574710978503383,0,4.406719247264253,300.0
4.330733340286331,3.0,2.0,0.0,2.3978952727983707,0.0,-12.159407,-76.9934625,1.4508113176396016,2.6483380290426974,3.258096538021482,6.2675799831882975,60.0,4.848900370910689,37.0,5.826589903917748,10.0,18.0,5.843834230103957,3.0,5.471429984256681,4.0,5.983684359789019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,1,0,0.6931471805599453,3,6.174299535570114,0.0,7.195740954209527,0.0,7.950422259525495,22,50,1.3862943611198906,15,6.171899214161235,0.0,0,7.139782559678444,0.0,7.491299578501397,1.3862943611198906,6185,8.471777327885755,6.771352029707361,1,0,1,0,1,3.258096538021482,0.0,0,4.61512051684126,137.0
3.9318256327243257,1.0,1.0,0.6931471805599453,2.1972245773362196,9.0,-12.153111,-77.0230768,0.09458645031251739,2.555703900461644,3.9318256327243257,6.417222358483909,15.0,6.254021100779027,31.0,5.560681631015528,9.0,18.0,6.291383937224241,4.0,5.999928625520111,17.0,5.139321635057579,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4,0,1,0,0.6931471805599453,3,5.779510681904893,0.0,7.152087572478668,0.0,7.057810280546762,6,28,0.6931471805599453,3,6.039838011191391,0.6931471805599453,4,5.869366910133962,0.0,8.16048295500743,1.0986122886681098,1379,6.71901315438526,6.701637437016587,0,0,1,0,1,3.258096538021482,6.111467339502679,0,4.174387269895637,97.0
4.5217885770490405,2.0,2.0,0.6931471805599453,3.044522437723423,4.0,-12.1237205,-77.0324487,0.6163170289941029,2.2626336396749753,3.8394523125933104,5.01529110563245,34.0,4.921439715291784,33.0,5.581238121898107,44.0,60.0,5.2171073111224935,23.0,4.400603020246817,60.0,5.048573133436648,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,0,1,0,1.3862943611198906,7,4.659525640716111,2.1972245773362196,4.517597984460697,1.0986122886681098,5.95087047961401,8,39,2.3978952727983707,27,4.658905562470065,2.5649493574615367,24,5.721016083475317,0.0,8.164872551813135,1.0986122886681098,6925,7.584773077612199,7.063812272871515,0,0,1,0,1,3.4446824936018943,5.8998973535824915,0,5.993961427306569,269.0
3.828641396489095,1.0,1.0,0.0,2.70805020110221,5.0,-12.1391916,-77.0241223,0.747934919561592,2.4273594470903395,3.828641396489095,5.083265985131163,30.0,4.891100725401066,58.0,4.341204640153626,10.0,26.0,4.321480134805848,8.0,5.22305488204749,23.0,4.794963757620747,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,1,0,1.0986122886681098,3,5.069810290725447,1.0986122886681098,6.139407994528225,1.0986122886681098,6.058602381251977,9,35,0.0,5,6.517920178974237,0.0,4,6.369397372533187,0.0,7.983785695717425,1.0986122886681098,1379,6.71901315438526,6.701637437016587,0,0,1,0,1,3.1570004211501135,5.420534999272286,0,5.2832037287379885,166.0
3.7612001156935624,1.0,1.0,0.0,2.1972245773362196,0.0,-12.0825324,-77.1038796,1.1554682072937865,2.3153457035061455,3.7612001156935624,4.684905154006945,27.0,4.681204872264089,31.0,5.542439324247439,1.0,18.0,4.665324108807838,5.0,5.552959584921617,8.0,3.632309102625542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0,0.0,0,7.321535757034145,0.0,7.428472360114001,0.0,7.1801074716368944,7,24,0.0,0,7.048516217056236,0.0,1,6.890164276447884,0.0,9.222770222573386,1.0986122886681098,1626,7.487173694213739,6.40793525140478,1,0,1,0,1,3.091042453358316,0.0,0,4.174387269895637,97.0
4.02535169073515,2.0,1.0,0.6931471805599453,1.0986122886681098,1.0,-12.0543778,-77.0066916,2.0403636978955975,1.2618722970648841,3.349904087274605,5.975335165178098,40.0,5.562986664690745,53.0,4.328098292648326,11.0,26.0,5.322522055244854,5.0,5.249652194566756,9.0,6.18682571740974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,0,1,0.0,0,7.209635747639797,0.0,7.119788155552178,0.0,7.2413815386610105,18,41,2.1972245773362196,15,5.51709164538991,0.0,1,6.849123437977149,1.0986122886681098,6.5424240935178535,0.0,0,0.0,6.43074684211437,0,0,1,0,0,3.349904087274605,4.02535169073515,0,1.6094379124341003,151.0
4.007333185232471,2.0,1.0,0.0,1.791759469228055,0.0,-11.929011,-77.057614,2.812920153890287,2.6694272226931597,3.332204510175204,5.474369310328396,60.0,5.6458001921178536,47.0,5.358941988364472,12.0,15.0,5.173320876373351,6.0,5.075173815233827,17.0,4.206184043977636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,1,0.0,0,7.089385641161175,0.0,7.064881821091783,0.6931471805599453,6.419870704835184,17,50,1.6094379124341003,14,5.395104306276347,0.0,0,7.02494259718718,0.0,8.994701122957895,1.9459101490553132,4085,9.22029070282935,6.067160564491805,1,0,1,0,1,3.332204510175204,0.0,0,3.258096538021482,164.0
4.31748811353631,3.0,2.0,0.0,1.9459101490553132,4.0,-12.1667829,-76.9955026,1.3767403604163213,2.6985636828932384,3.245193133185574,5.314682720634301,57.0,4.3425058765115985,42.0,4.799090878625398,11.0,16.0,4.4272389774954295,6.0,6.021751239712854,3.0,5.465525285531943,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,1,0.0,3,6.3156299860194896,0.6931471805599453,6.554928897804029,0.0,8.157130266118015,17,46,1.0986122886681098,13,5.672347224633908,0.0,2,6.47329476931758,0.0,7.817431569778077,1.6094379124341003,2663,8.40178233990491,6.519494977131,0,0,1,1,0,3.245193133185574,5.6937321388027,0,3.6109179126442243,143.0
4.927253685157205,3.0,2.0,0.0,2.5649493574615367,0.0,-12.0663246,-76.9414611,2.5293249077494018,2.372171909096013,3.8430301339411947,5.914313487919567,36.0,5.763308453970228,48.0,4.497584975308154,21.0,10.0,6.320408517308404,6.0,6.130574102812182,9.0,4.222444564849416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,1,0.0,0,7.571900447049339,0.0,7.377681739901649,0.6931471805599453,6.46091600738714,13,49,1.3862943611198906,5,5.523531959179153,0.0,1,6.390150081072291,0.0,7.692042473471856,1.6094379124341003,5108,9.035867930125628,6.4793687735159295,1,0,1,1,0,3.8430301339411947,0.0,0,4.976733742420574,139.0
4.564348191467836,2.0,2.0,0.6931471805599453,1.0986122886681098,2.0,-12.0809746,-77.0120345,1.61889340937846,1.6565112669381403,3.8815637979434374,4.702296896718814,55.0,5.679489782087156,54.0,5.490589254195159,14.0,47.0,4.948759890378168,4.0,5.64119759946458,19.0,4.9849755473156785,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,0,1,0.6931471805599453,1,6.0329713369309586,0.0,7.0272604714362,0.0,7.315019011090653,14,50,0.6931471805599453,13,6.07545378503034,1.3862943611198906,8,4.875406623537459,0.6931471805599453,6.555415304547439,1.3862943611198906,4605,8.269244521183056,6.557650793776167,0,0,1,0,1,3.4863551900024623,5.25227342804663,0,1.6094379124341003,210.0
3.828641396489095,1.0,1.0,0.0,3.5263605246161616,4.0,-12.1698221,-76.9734042,1.8395883033512304,2.770975256075901,3.828641396489095,6.049497578358592,60.0,5.287256419188612,60.0,5.049214776063731,20.0,33.0,5.965890295988552,6.0,5.572534188046247,5.0,5.874087678954409,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,1,0.0,0,7.508878389785741,0.6931471805599453,6.3951587611759235,0.0,7.883898262655664,18,50,1.0986122886681098,14,6.120339433118264,0.0,0,7.250816469458045,0.0,7.443715736519941,1.791759469228055,2641,8.740656691541368,6.601463774292113,0,0,1,0,1,3.1570004211501135,5.198497031265826,0,6.993932975223189,193.0
4.61512051684126,2.0,2.0,0.6931471805599453,2.302585092994046,11.0,-12.089747,-77.0433228,1.005804673468263,1.8053858963465526,3.9318256327243257,5.378513908542313,60.0,4.948759890378168,60.0,5.268373490174964,60.0,60.0,5.574053367981417,28.0,5.592105757431579,60.0,5.139321635057579,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,0,1,0,0.0,1,6.805346410812473,0.6931471805599453,6.906497077404054,2.3978952727983707,6.311115967514296,3,22,2.0794415416798357,16,5.617992853883083,1.6094379124341003,14,5.708522515214372,0.0,8.263880111188579,1.0986122886681098,2775,6.682108597449809,6.976887327623808,0,0,1,1,0,3.5361166995615263,7.00397413672268,0,4.406719247264253,361.0
4.060443010546419,3.0,1.0,0.0,1.252762968495368,0.0,-11.8651408,-77.0546924,3.163436637204727,3.061309580130193,2.995732273553991,6.129268051255177,14.0,5.264243386214285,8.0,5.636217155160435,1.0,4.0,5.782593655080491,0.0,6.496020557860377,0.0,6.340711975217917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0,7.699257343726566,0.0,7.582712709486825,0.0,8.841395710571955,19,50,0.0,0,7.6033244174950525,0.0,0,7.65801528686198,0.0,9.457110624732097,1.3862943611198906,2360,8.645762292210945,6.472926441038966,1,0,1,0,1,3.3843902633457743,0.0,0,1.9810014688665833,30.0
4.394449154672439,2.0,1.0,0.0,3.258096538021482,7.0,-12.0640962,-77.086254,0.6710681958672413,2.0256941173342202,3.713572066704308,6.293419278846481,38.0,6.258433577962221,21.0,4.223909766576744,15.0,26.0,5.471009374366148,28.0,6.272688309498716,8.0,6.018349875889364,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0,0.0,0,7.308326555037261,0.0,7.185028194376292,0.6931471805599453,6.736799230885939,8,43,0.0,1,6.57183970767111,0.0,3,6.488806641153492,0.0,8.991034588728276,1.0986122886681098,1626,7.487173694213739,6.40793525140478,0,0,1,0,1,3.713572066704308,6.329720905522696,0,6.439350371100098,143.0
4.795790545596741,3.0,2.0,0.0,2.3978952727983707,0.0,-12.12119853,-77.03902323,0.9027263958928405,2.240236421032007,3.713572066704308,5.5020742040620565,42.0,3.169685580677429,40.0,5.585749407744609,60.0,57.0,5.129306823813755,22.0,4.9883896851489355,55.0,5.236973736306985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,1,0,0.6931471805599453,4,5.810453522556656,1.0986122886681098,5.563443645019945,1.0986122886681098,6.278686110701217,19,42,1.3862943611198906,14,5.936339602789963,0.6931471805599453,5,6.047148578816072,0.0,8.356894088549456,1.0986122886681098,6925,7.584773077612199,7.063812272871515,1,0,1,0,1,3.713572066704308,0.0,0,4.61512051684126,287.0
4.2626798770413155,3.0,2.0,0.6931471805599453,2.6390573296152584,4.0,-12.0679985,-77.04756809999999,1.4596972771606522,1.4286115058481121,3.1918471524802814,5.070789216916003,60.0,3.8088822465086327,60.0,4.784152841516532,60.0,60.0,2.6461747973841225,32.0,3.9721769282478934,27.0,3.7256934272366524,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1,0,0,0.6931471805599453,2,5.601670531301043,2.302585092994046,5.398287224415444,1.791759469228055,6.162931836933456,4,42,2.0794415416798357,23,4.5239737949649,1.9459101490553132,16,5.155387488090705,0.0,8.252902482844899,0.6931471805599453,2062,6.96979066990159,6.613425959177274,0,0,1,0,1,3.1918471524802814,5.638354669333745,0,5.135798437050262,317.0
5.25227342804663,3.0,1.0,0.0,2.3978952727983707,0.0,-12.117942,-77.039574,0.8919282949816334,2.2022915149559146,4.164077900236776,5.5020742040620565,42.0,3.169685580677429,40.0,5.585749407744609,60.0,57.0,5.129306823813755,22.0,4.9883896851489355,55.0,5.236973736306985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,1,0,1.0986122886681098,5,5.8693950879724595,1.0986122886681098,5.764919218756295,1.0986122886681098,5.862647124491125,16,47,1.6094379124341003,16,5.752184711338043,0.6931471805599453,4,6.111066523036926,0.0,8.376696209534794,1.0986122886681098,6925,7.584773077612199,7.063812272871515,1,0,1,0,1,4.564348191467836,0.0,0,4.61512051684126,287.0
4.700480365792417,3.0,1.0,0.0,2.3978952727983707,0.0,-12.00638115,-77.08444141,2.0305776652525456,2.1444772590757135,3.619886582626985,5.572154032177765,60.0,2.8507065015037334,60.0,4.619073091157083,12.0,28.0,4.409155302062135,6.0,5.8763342398543505,6.0,5.139321635057579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,1,0.0,0,7.279719068954091,0.0,7.80124079499511,0.0,7.633464628244286,7,50,1.0986122886681098,16,5.2828747268000305,0.0,1,6.660683596899866,0.0,9.00919422325339,1.3862943611198906,5169,9.151969458649853,6.223293299905042,1,0,1,0,1,4.0163830207523885,0.0,0,4.61512051684126,187.0
4.290459441148391,3.0,2.0,0.0,2.1972245773362196,0.0,-12.0169659,-76.9973232,2.4709139804872686,1.7426600197696673,3.2188758248682006,5.768633446975818,48.0,2.4932054526026954,43.0,4.0943445622221,5.0,20.0,4.637637376125593,7.0,5.648269764725942,11.0,5.549465114271844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0.6931471805599453,2,5.496938994386631,0.6931471805599453,5.570899804305624,1.0986122886681098,6.302662277329922,8,34,1.0986122886681098,8,5.85956772637121,0.0,3,6.858680001923068,0.6931471805599453,6.411034229242764,2.3978952727983707,9181,9.585895949678203,6.498550452317717,1,0,1,0,1,3.2188758248682006,0.0,0,4.174387269895637,141.0
4.394449154672439,1.0,1.0,0.6931471805599453,2.3978952727983707,13.0,-12.1292811,-77.0281308,0.24605478709669062,2.3239595491903824,4.394449154672439,5.01529110563245,34.0,4.921439715291784,33.0,5.581238121898107,44.0,60.0,5.2171073111224935,23.0,4.400603020246817,60.0,5.048573133436648,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,5,0,1,0,1.0986122886681098,8,6.041681636891407,2.1972245773362196,6.041135752191259,1.0986122886681098,5.875575188293967,4,23,1.6094379124341003,17,5.26551305069724,1.9459101490553132,21,5.174101152432124,0.0,8.019740677114532,1.0986122886681098,6925,7.584773077612199,7.063812272871515,0,0,1,0,1,3.713572066704308,6.947937068614969,0,4.61512051684126,269.0
4.795790545596741,2.0,2.0,0.0,2.1972245773362196,6.0,-12.0794995,-77.0869987,0.38230963054468314,2.122159331999803,4.110873864173311,5.056882545261575,60.0,4.720282993088596,60.0,4.908971640319756,30.0,60.0,3.6712245188752153,20.0,5.4165447479126865,19.0,4.3054155323020415,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0,1.0986122886681098,5,5.050989119983515,1.9459101490553132,5.224527641214867,0.6931471805599453,6.6735517370405,15,50,1.3862943611198906,13,3.8782852519085154,2.1972245773362196,18,4.931584830631164,0.0,9.020013919479918,1.0986122886681098,1626,7.487173694213739,6.40793525140478,0,0,1,0,1,3.713572066704308,6.580639137284949,0,4.174387269895637,273.0
4.2626798770413155,2.0,1.0,0.0,2.302585092994046,8.0,-12.1212088,-77.0033922,1.4087265423758444,2.277768068048208,3.58351893845611,5.731721843345443,48.0,4.074141854904581,55.0,3.459466289786131,30.0,47.0,5.403127730900382,2.0,5.7969691893823185,8.0,6.45629858702298,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0,0.0,1,6.313021163261148,2.3978952727983707,6.4539377048471485,0.0,7.473415756480922,20,50,1.6094379124341003,25,3.609395985821644,0.0,8,6.430766392382559,0.6931471805599453,6.571636558376216,0.6931471805599453,1585,6.920671504248683,6.544886513504335,0,0,1,0,1,3.58351893845611,6.329720905522696,0,4.406719247264253,201.0
