id_portal,url,fuente,precio_usd,area_final_m2,dormitorios,banos,cocheras,antiguedad_anios,amenities_count,tipo_propiedad,latitud,longitud,distrito_oficial,h3_index_8,dist_mar_km,dist_centro_km,area_por_dormitorio,mismatch_type,precision_geocoding,cantidad_denuncias,count_1km_supermercados,dist_nearest_m_supermercados,count_1km_farmacias,dist_nearest_m_farmacias,count_1km_colegios,dist_nearest_m_colegios,count_1km_hospitales,dist_nearest_m_hospitales,count_1km_bancos,dist_nearest_m_bancos,count_1km_universidades,dist_nearest_m_universidades,count_1km_parqueos,dist_nearest_m_parqueos,tiene_numero_de_pisos,tiene_ascensores,tiene_cocina,tiene_centros_comerciales_cercanos,tiene_piso_en_el_que_se_encuentra,tiene_seguridad,tiene_exteriores,tiene_reposteros_en_cocina,tiene_closet,tiene_recepcion,tiene_intercomunicador,tiene_cerca_a_colegios,tiene_amueblado_a,tiene_mascotas,tiene_cerca_a_parque_a_menos_de_2_cdras,tiene_tipo_de_cochera,tiene_terraza,tiene_piscina,tiene_av_acceso_asfaltada,tiene_vista_a_la_ciudad,tiene_walk_in_closet,tiene_bano_de_servicio,tiene_cuartos_de_servicio,tiene_numero_de_departamentos,tiene_sistema_contra_incendios,tiene_acabados_de_lujo,tiene_jardines,tiene_en_condominio,tiene_vista_al_mar,tiene_vista_parque,tiene_caseta_de_guardia,tiene_frente_a_parque,tiene_cerco_de_material_noble,tiene_portero_electrico,tiene_av_acceso_afirmada,tiene_duplex,tiene_frente_al_mar_primera_fila,tiene_jacuzzi,cocheras_informadas,es_estudio,estrato_nse,categoria_distrito,cat_dist_emergente,cat_dist_establecido,cat_dist_popular,count_500m_osm_supermercados,count_1km_osm_supermercados,dist_nearest_m_osm_supermercados,count_500m_osm_malls,count_1km_osm_malls,dist_nearest_m_osm_malls,count_500m_osm_universidades,count_1km_osm_universidades,dist_nearest_m_osm_universidades,count_500m_osm_parques,count_1km_osm_parques,dist_nearest_m_osm_parques,count_500m_osm_farmacias,count_1km_osm_farmacias,dist_nearest_m_osm_farmacias,count_500m_osm_bancos,count_1km_osm_bancos,dist_nearest_m_osm_bancos,count_500m_osm_estaciones,count_1km_osm_estaciones,dist_nearest_m_osm_estaciones,n_comisarias_distrito,denuncias_otras_distrito,denuncias_patrimoniales_distrito,denuncias_violentas_distrito,log_precio,_strata,_strata2,distrito_enc,fuente_properati,fuente_urbania,tipo_propiedad_Departamento,mismatch_type_frontera,mismatch_type_ninguno,ratio_area_banos,area_x_amenities,es_zona_premium,antiguedad_sq,total_poi_1km,total_poi_osm_1km
149726525,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-frente-de-canal-2-en-jesus-maria-149726525.html,adondevivir,1072.46,91.0,3.0,2.0,1.0,7.0,3.0,Departamento,-12.0829226,-77.0516695,Jesus Maria,888e62c0a9fffff,1.9421985463401008,4.779148981982636,30.333333333333332,ninguno,exacta,163,22.0,366.4,60.0,325.6,60.0,90.9,60.0,93.4,50.0,214.1,28.0,226.9,36.0,313.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,emergente,1,0,0,1,2,138.82280661713585,0,6,777.1315232047968,6,12,274.99800412298487,12,39,36.5577469179796,4,15,47.384844019261045,0,9,545.1836181685425,0,0,4503.024212616248,1,1613,2062,1063,6.978642355329787,emergente_E3,emergente_E3,6.613425959177274,0,0,1,0,1,30.333333333333332,273.0,0,49.0,316.0,83
149724190,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-san-isidro-149724190.html,adondevivir,2500.0,202.0,3.0,3.0,2.0,5.0,3.0,Departamento,-12.0899976,-77.0500991,San Isidro,888e62c0abfffff,1.9463398534594711,5.386793346709662,67.33333333333333,ninguno,exacta,77,21.0,317.5,46.0,211.6,56.0,64.4,58.0,390.8,58.0,198.6,24.0,170.8,40.0,181.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,1,815.5571757771509,1,1,286.4447373670203,4,11,182.0229297632094,14,39,35.28290788849584,5,15,251.9489989103505,6,15,412.2439312017327,0,0,4566.500560751432,2,1664,2775,797,7.824445930877619,establecido_E5,establecido_E5,6.976887327623808,0,0,1,0,1,50.5,606.0,0,25.0,303.0,82
149539491,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpt-amoblado-2-dorm.-y-terraza-1-piso-san-isidro-149539491.html,adondevivir,811.3,68.0,2.0,2.0,0.0,6.0,0.0,Departamento,-12.1220374,-77.0055909,Surquillo,888e62c50dfffff,2.834575701109977,8.77161051411775,34.0,ninguno,cuadra,22,11.0,307.5,48.0,57.8,55.0,30.8,30.0,304.5,47.0,221.1,2.0,328.3,8.0,635.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,emergente,1,0,0,0,1,546.936819599631,0,9,706.4085669650955,0,0,1703.5667660765976,16,50,111.403029668401,3,31,271.7385712485469,0,9,625.8170205423173,0,1,787.7626112372012,1,1393,1585,1012,6.699869730056908,emergente_E3,emergente_E3,6.544886513504335,0,0,1,0,1,22.666666666666668,0.0,0,36.0,201.0,101
149642194,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-bellas-vistas-al-149642194.html,adondevivir,2280.0,284.0,3.0,4.0,2.0,9.0,4.0,Departamento,-12.1039636518,-76.9828464291,Santiago de Surco,888e62c735fffff,5.942894350958642,8.100159509259004,94.66666666666669,frontera,exacta,0,3.0,167.9,0.0,489.8,20.0,357.3,4.0,792.6,8.0,325.2,2.0,869.3,13.0,331.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4,establecido,0,1,0,0,2,581.342658960801,0,0,1258.0747622189967,0,0,1168.729304053308,21,49,15.684635598810804,0,1,695.959806965514,0,2,740.8074658200876,0,0,2034.658064957529,3,4435,6185,4777,7.732369222284388,establecido_E4,establecido_E4,6.771352029707361,0,0,1,1,0,56.8,1136.0,0,81.0,50.0,54
149673342,https://www.adondevivir.com/propiedades/clasificado/alclapin-excelente-dp-en-condominio-c-parque-interno-2-dor-2-149673342.html,adondevivir,753.62,90.0,2.0,2.0,1.0,13.0,9.0,Departamento,-12.1050154,-76.96628640000002,Santiago de Surco,888e62c733fffff,7.505227581889632,9.393765480153316,45.0,ninguno,exacta,14,7.0,435.3,22.0,195.6,33.0,138.2,32.0,140.6,31.0,173.6,22.0,388.2,25.0,162.9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4,establecido,0,1,0,0,0,2126.1468503257715,0,3,545.8557647251422,2,4,110.59524763620516,30,50,25.788666498493367,0,9,576.5188414672854,0,9,587.0912818129785,0,0,3754.15518004638,3,4435,6185,4777,6.626214311287119,establecido_E4,establecido_E4,6.771352029707361,0,0,1,0,1,30.0,810.0,0,169.0,172.0,75
149446714,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-exclusivo-departamento-amoblado-en-san-isidro-149446714.html,adondevivir,1150.0,66.0,2.0,2.0,1.0,4.0,1.0,Departamento,-12.0919109,-77.0267979,San Isidro,888e62c095fffff,2.0441830972998702,5.063964559431359,33.0,ninguno,exacta,78,23.0,45.8,44.0,34.8,50.0,160.7,60.0,190.2,60.0,29.9,26.0,106.7,60.0,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,2,675.7778246017048,0,1,799.1625248164827,0,2,711.5790310774559,10,25,206.3744465778568,2,18,266.1601180825638,17,33,41.138170298992854,0,0,2561.261230551748,2,1664,2775,797,7.048386408721883,establecido_E5,establecido_E5,6.976887327623808,0,0,1,0,1,22.0,66.0,0,16.0,323.0,81
14032-32-2777-a7d81549bb76-19db84d-b8e2-7686,https://www.properati.com.pe/detalle/14032-32-2777-a7d81549bb76-19db84d-b8e2-7686,properati,4100.0,250.0,3.0,3.0,0.0,10.0,0.0,Departamento,-12.1276896,-77.0354473,Miraflores,888e62ce5bfffff,0.6972707071588125,9.07049926556462,83.33333333333333,ninguno,exacta,34,15.0,149.7,34.0,136.2,33.0,264.4,44.0,136.0,60.0,183.4,23.0,80.5,60.0,154.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,establecido,0,1,0,0,5,513.0536532769306,0,4,633.3645372555397,0,1,924.9740895353868,13,25,66.63068195998216,0,17,649.3011472704743,0,16,614.8982377016052,0,0,3823.966135680642,2,3949,6925,1967,8.31898612539206,establecido_E5,establecido_E5,7.063812272871515,1,0,1,0,1,62.5,0.0,0,100.0,269.0,68
14032-32-7c4b-cd024473085b-8d05122b-8f65-46ba,https://www.properati.com.pe/detalle/14032-32-7c4b-cd024473085b-8d05122b-8f65-46ba,properati,320.0,120.0,3.0,1.0,0.0,2.5,0.0,Departamento,-11.8924126,-77.0311683,Carabayllo,888e62d0c5fffff,20.40824672858326,17.125077532459116,40.0,ninguno,exacta,241,13.0,12.0,58.0,54.9,40.0,168.6,11.0,363.4,24.0,81.7,0.0,661.5,6.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,popular,0,0,1,0,1,968.9096355005526,0,1,639.518366227733,0,0,5539.944029678943,6,50,187.03443155551193,3,17,166.14120651203123,0,1,673.6919177553636,0,0,8853.994399204821,3,3228,2360,5685,5.771441123130016,popular_E1,popular_E1,6.472926441038966,1,0,1,0,1,60.0,0.0,0,6.25,152.0,70
149590781,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-duplex-en-miraflores-cerca-al-malecon-149590781.html,adondevivir,2000.0,156.0,3.0,2.0,1.0,10.0,14.0,Departamento,-12.119096,-77.0303078,Miraflores,888e62c565fffff,1.3240873027990674,8.085815970653382,52.0,ninguno,exacta,43,19.0,151.7,60.0,71.3,60.0,137.2,60.0,56.6,60.0,48.8,30.0,109.4,60.0,16.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,5,establecido,0,1,0,1,6,461.58460954134887,6,7,284.72415893397545,1,1,182.06385209034204,10,31,57.37346530150858,12,36,23.147814456584193,10,23,33.801772797657776,0,0,3376.4099122568077,2,3949,6925,1967,7.601402334583733,establecido_E5,establecido_E5,7.063812272871515,0,0,1,0,1,52.0,2184.0,0,100.0,349.0,104
14032-32-c89d-9022b72a98bc-19d6522-b455-74b4,https://www.properati.com.pe/detalle/14032-32-c89d-9022b72a98bc-19d6522-b455-74b4,properati,746.67,70.0,3.0,2.0,0.0,10.0,0.0,Departamento,-12.116823,-77.0145894,Miraflores,888e62c56bfffff,2.300413443050391,7.975418069184227,23.333333333333332,frontera,exacta,22,13.0,376.1,49.0,231.5,58.0,234.6,16.0,338.1,31.0,194.0,4.0,316.7,12.0,331.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,establecido,0,1,0,0,3,629.1099965272016,0,2,598.0508884301521,0,0,1320.0954373142768,15,36,50.09064579398633,0,13,547.8104414799114,0,9,561.1145934967237,0,0,1703.8297066888997,2,3949,6925,1967,6.6169617041569175,establecido_E5,establecido_E5,7.063812272871515,1,0,1,1,0,23.333333333333332,0.0,0,100.0,183.0,63
149496264,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149496264,urbania,1335.0,74.0,2.0,2.0,1.0,10.0,10.0,Departamento,-12.111005,-77.035731,Miraflores,888e62c0b3fffff,0.8131882336029073,7.22664702669273,37.0,ninguno,exacta,24,17.0,256.2,60.0,199.7,53.0,212.4,60.0,110.7,60.0,254.7,23.0,177.9,60.0,74.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,1,2,197.73380959987435,0,1,975.409359684552,0,1,857.3362687844725,10,35,33.75051122814487,4,15,105.19642391474464,3,16,88.75608731073476,0,0,3843.860040718372,2,3949,6925,1967,7.197435354096591,establecido_E5,establecido_E5,7.063812272871515,0,1,1,0,1,24.666666666666668,740.0,0,100.0,333.0,70
14032-32-5d1-7d0d5eb1feed-19d9244-858b-74a9,https://www.properati.com.pe/detalle/14032-32-5d1-7d0d5eb1feed-19d9244-858b-74a9,properati,600.0,38.0,1.0,1.0,0.0,9.0,0.0,Departamento,-12.0944807,-77.0558825,San Isidro,888e62c0a1fffff,1.4085670119168223,6.119527836776012,38.0,ninguno,exacta,42,16.0,28.8,52.0,71.2,60.0,67.2,60.0,70.3,43.0,142.1,23.0,291.3,31.0,222.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,establecido,0,1,0,0,1,984.5581141870824,0,1,620.109709925059,1,7,97.72651723189912,19,48,97.71017382991955,4,13,218.163278575954,5,11,171.84162769758657,0,0,5340.490365075376,2,1664,2775,797,6.398594934535208,establecido_E5,establecido_E5,6.976887327623808,1,0,1,0,1,19.0,0.0,0,81.0,285.0,81
14032-32-ca38-66610a3552bc-19c4454-8353-735c,https://www.properati.com.pe/detalle/14032-32-ca38-66610a3552bc-19c4454-8353-735c,properati,240.0,75.0,3.0,1.0,0.0,11.0,0.0,Departamento,-11.99695634,-77.10825551,Callao,888e62c339fffff,7.702216690098402,10.26954261680051,25.0,ninguno,exacta,57,12.0,106.2,60.0,72.1,56.0,106.2,13.0,105.8,34.0,32.8,5.0,94.1,11.0,66.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,popular,0,0,1,0,0,1343.2576863845577,0,1,533.6597687127617,0,0,2997.552449060696,14,50,98.40189136786744,8,15,28.087719193949553,1,4,489.1531567513291,0,0,10686.729912608736,13,0,0,0,5.484796933490655,popular_E2,popular_E2,6.376447903060306,1,0,1,0,1,37.5,0.0,0,121.0,191.0,70
149501876,https://www.adondevivir.com/propiedades/clasificado/alclapin-1er-piso-1x1-con-jardin-y-terraza-alt.-cdra-38-de-149501876.html,adondevivir,640.0,120.0,1.0,2.0,0.0,9.0,10.0,Departamento,-12.1256284,-76.9959136,Santiago de Surco,888e62c509fffff,3.753463876145079,9.495591126640813,120.0,ninguno,exacta,12,7.0,243.5,50.0,270.2,58.0,205.6,36.0,327.5,38.0,386.5,7.0,368.5,10.0,428.7,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,establecido,0,1,0,0,0,1012.2518226065066,5,10,420.1329350618403,0,0,1734.5867632719333,13,50,76.87549597016981,2,25,351.45991278736784,5,14,343.86921096667595,1,1,494.340550678306,3,4435,6185,4777,6.46302945692067,establecido_E4,establecido_E4,6.771352029707361,0,0,1,0,1,40.0,1200.0,0,81.0,206.0,100
66027371,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-y-comodo-departamento-dos-dorms-cocina-abierta-66027371.html,adondevivir,1100.0,71.0,2.0,2.0,1.0,1.0,21.0,Departamento,-12.12425723940994,-77.02600310000003,Miraflores,888e62c567fffff,0.8665710993007253,8.661585855132648,35.5,ninguno,exacta,17,19.0,265.9,57.0,254.0,56.0,94.9,58.0,125.7,60.0,297.0,21.0,213.5,60.0,194.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,2,7,222.6848457372294,5,7,320.68140633732736,1,2,305.85255209909366,3,24,313.2630644631221,12,29,122.88924950969144,12,26,116.68458172976943,0,0,2811.0978004889657,2,3949,6925,1967,7.00397413672268,establecido_E5,establecido_E5,7.063812272871515,0,0,1,0,1,23.666666666666668,1491.0,0,1.0,331.0,95
148201559,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-con-vista-al-mar-malecon-148201559.html,adondevivir,2200.0,200.0,3.0,2.0,2.0,20.0,6.0,Departamento,-12.12747,-77.0357059,Miraflores,888e62ce5bfffff,0.7340618095204845,9.048557206719266,66.66666666666667,ninguno,cuadra,34,15.0,149.7,34.0,136.2,33.0,264.4,44.0,136.0,60.0,183.4,23.0,80.5,60.0,154.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,5,520.3587130671104,0,4,629.4832331893276,0,1,919.0425146381428,13,26,103.7440434849714,0,18,645.6645149897461,0,17,644.5413165779693,0,0,3851.5654942323663,2,3949,6925,1967,7.696667081526462,establecido_E5,establecido_E5,7.063812272871515,0,0,1,0,1,66.66666666666667,1200.0,0,400.0,269.0,71
14032-32-30ac-9dd0a197af52-d673c33b-9cd7-41d0,https://www.properati.com.pe/detalle/14032-32-30ac-9dd0a197af52-d673c33b-9cd7-41d0,properati,960.0,100.0,3.0,1.0,0.0,10.0,0.0,Departamento,-12.1211814,-77.0099342,Miraflores,888e62c56bfffff,2.439390090559343,8.55683866956745,33.333333333333336,ninguno,exacta,22,13.0,376.1,49.0,231.5,58.0,234.6,16.0,338.1,31.0,194.0,4.0,316.7,12.0,331.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,establecido,0,1,0,0,1,593.8598147482962,0,1,523.2573285888622,0,0,1833.6165230346985,10,50,56.45809384836869,5,15,98.39059780778248,3,6,202.820414712571,0,0,1224.5939828061487,2,3949,6925,1967,6.8679744089702925,establecido_E5,establecido_E5,7.063812272871515,1,0,1,0,1,50.0,0.0,0,100.0,183.0,73
149608076,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-de-estreno-en-av-larco-149608076.html,adondevivir,1300.0,95.0,3.0,2.0,1.0,10.0,11.0,Departamento,-12.1293959,-77.0298098,Miraflores,888e62ce5bfffff,0.1795622641357919,9.229821782460649,31.666666666666668,ninguno,cuadra,34,15.0,149.7,34.0,136.2,33.0,264.4,44.0,136.0,60.0,183.4,23.0,80.5,60.0,154.8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,1,7,279.4724738747707,1,6,324.09353376920365,0,2,507.0073723943207,6,24,228.26599830429387,3,16,271.0409269875709,6,19,102.3461924381587,0,0,3222.332494756028,2,3949,6925,1967,7.170888478512505,establecido_E5,establecido_E5,7.063812272871515,0,0,1,0,1,31.666666666666668,1045.0,0,100.0,269.0,74
149623279,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-de-60-m-sup2--en-chacarilla-149623279.html,adondevivir,825.0,60.0,2.0,2.0,0.0,4.0,11.0,Departamento,-12.1097344,-76.9685233,Santiago de Surco,888e62c733fffff,7.089488228216204,9.598224323471422,30.0,ninguno,exacta,14,7.0,435.3,22.0,195.6,33.0,138.2,32.0,140.6,31.0,173.6,22.0,388.2,25.0,162.9,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,establecido,0,1,0,0,0,1561.3547921423417,1,3,247.54750482971625,0,4,688.6574794069854,17,50,211.4691074161616,7,10,329.3103563893861,2,5,453.4737691911435,0,0,3464.3490688556803,3,4435,6185,4777,6.716594773520978,establecido_E4,establecido_E4,6.771352029707361,0,0,1,0,1,20.0,660.0,0,16.0,172.0,72
149033029,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-bello-depa-de-estreno-y-a-minutos-del-larcomar-149033029.html,adondevivir,1090.0,62.0,2.0,2.0,1.0,1.0,20.0,Departamento,-12.1098312,-77.0274636,Miraflores,888e62c56dfffff,1.465023512938666,7.054127823344074,31.0,ninguno,exacta,61,19.0,230.5,60.0,18.8,47.0,148.7,60.0,222.2,59.0,114.2,12.0,364.7,50.0,193.4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,2,649.439385749418,1,1,239.78439779091875,1,2,58.07308403104553,4,20,215.42936424677325,8,24,333.8669273488569,0,8,504.39919170026786,0,0,2944.9339641314823,2,3949,6925,1967,6.994849985833071,establecido_E5,establecido_E5,7.063812272871515,0,0,1,0,1,20.666666666666668,1240.0,0,1.0,307.0,57
149714898,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-lince-149714898.html,adondevivir,1072.46,81.0,3.0,2.0,1.0,1.0,6.0,Departamento,-12.089683,-77.0438973,San Isidro,888e62c087fffff,1.755092506498278,5.095751730958906,27.0,frontera,exacta,37,33.0,215.7,60.0,140.0,60.0,193.1,60.0,202.9,60.0,262.5,28.0,267.3,60.0,169.6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,establecido,0,1,0,0,1,964.2543895146616,0,1,960.3307201332788,1,9,486.8109500760661,4,25,287.1892019339105,7,15,310.3549916331237,6,11,306.5235705237682,0,0,3933.5843634607486,2,1664,2775,797,6.978642355329787,establecido_E5,establecido_E5,6.976887327623808,0,0,1,1,0,27.0,486.0,0,1.0,361.0,62
149195757,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-balcon-3-dorm.-149195757.html,adondevivir,1050.0,126.0,3.0,3.0,2.0,10.0,2.0,Departamento,-12.1266909,-76.9679039,Santiago de Surco,888e62c553fffff,6.715203570329902,11.09585309593008,42.0,ninguno,exacta,2,4.0,481.9,13.0,502.8,29.0,143.0,4.0,321.0,9.0,238.9,13.0,581.7,10.0,620.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4,establecido,0,1,0,0,3,793.519372719878,0,1,820.0473308437192,0,0,1029.5745124784503,6,23,251.30670624670176,0,3,758.8634087599529,0,1,753.2682044599223,0,0,2968.2873430794275,3,4435,6185,4777,6.957497370876951,establecido_E4,establecido_E4,6.771352029707361,0,0,1,0,1,31.5,252.0,0,100.0,82.0,31
149469098,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-70-m-sup2--con-2-dorm.-en-alquiler-en-149469098.html,adondevivir,492.75,70.0,2.0,1.0,0.0,9.0,1.0,Departamento,-12.112339,-77.0101708,Surquillo,888e62c545fffff,2.9921396060717176,7.598120088456025,35.0,ninguno,exacta,17,13.0,197.9,60.0,226.6,60.0,129.9,47.0,91.7,43.0,237.8,3.0,530.7,20.0,103.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,emergente,1,0,0,1,3,121.63763743284294,2,3,490.90550640910584,0,0,1112.2693750235817,15,44,73.31888479532144,6,13,339.5337863504367,3,8,253.12881092334277,0,0,1086.8721055661058,1,1393,1585,1012,6.202029316215332,emergente_E3,emergente_E3,6.544886513504335,0,0,1,0,1,35.0,70.0,0,81.0,246.0,71
